 (2.299773271532604482e-02+0.000000000000000000e+00j), (1.200760342097971778e-01+0.000000000000000000e+00j), (3.417016967873811595e-01+0.000000000000000000e+00j), (2.175996133577800529e-01+0.000000000000000000e+00j), (8.266172848559878439e-01+0.000000000000000000e+00j), (1.664805906121984980e-01+0.000000000000000000e+00j), (-2.199063062347412500e-01+0.000000000000000000e+00j), (3.494924072715652891e-03+0.000000000000000000e+00j)
 (-2.336204364905333508e-01-6.042726284847443896e-02j), (-3.745415480561802846e-01+2.657426967292901843e-01j), (-2.758959476016416001e-01+1.732481892811824353e-01j), (8.692398124717923280e-02+1.648087714549952842e-01j), (-5.961458257334877331e-01-2.147273966197742467e-01j), (-1.993768291189521036e-01+1.212189764221831279e-01j), (1.578362828393557460e-01+3.128869943393747244e-01j), (2.927714813108811716e-03-1.812944312412472989e-03j)
 (1.983769127650124864e-01-3.153951338196354093e-01j), (8.269271142243985739e-01-2.142229318094697188e-01j), (2.069946708993050943e-01+2.817629345904814828e-02j), (-2.214828140470993523e-01-2.934463581311205216e-01j), (8.132223676717423300e-02+1.711076140671022594e-01j), (7.917354775486981633e-02-3.514695021410501052e-01j), (2.119587975783859546e-01-5.436705056694451921e-01j), (1.453179883810873634e-03-2.955524848158702297e-03j)
 (2.610561982333916564e-01+2.068583044501888790e-01j), (-6.755831145525597048e-01-4.301269337834475737e-01j), (-2.979561247601965057e-01-3.407256570642607230e-01j), (-5.227738559651257111e-02+5.806021477962342026e-01j), (4.257471671532734869e-01-2.644139557730663115e-01j), (3.034396607116435218e-03-2.480233305695125900e-01j), (-6.754220584004133610e-01+2.320483738511052718e-01j), (-3.447797156555076469e-04-3.036624187316813890e-03j)
 (-6.662912342265585319e-02+1.903644059671628919e-01j), (4.155912847934065818e-02+9.904575102898567351e-01j), (5.270637658498564249e-02+3.826915786755865495e-02j), (3.654461953413835062e-01-3.262287630528313276e-01j), (-4.281225604219288106e-01+4.002397552423173632e-01j), (1.029352846299275703e-01+3.279814278855925913e-01j), (5.726469901852160316e-01+4.365298048297804323e-01j), (-1.774535139014097153e-03-2.101899576557086750e-03j)
 (-1.526037156705793429e-01+8.093170071399601040e-02j), (4.023344897980598578e-01-6.750095555736531638e-01j), (4.421711202048352884e-01+9.255162150760778972e-02j), (-4.788659564504151867e-01-3.974828731124049330e-01j), (-5.786019024729030513e-02-2.156217432790171751e-01j), (9.770462034492627401e-02+4.172794561280421810e-01j), (1.036709266780385802e-01-6.986182239899731972e-01j), (-2.327728015941440270e-03-6.021695598441575243e-04j)
 (-1.290442537723038852e-01-9.879918277041575825e-02j), (-5.436312168267773970e-01+1.071015119003663682e-02j), (-2.056732651711820903e-01+2.200090083445324640e-01j), (1.969856186377271778e-01+5.542411514242626680e-01j), (-7.266971492632771923e-03-9.630364559811160907e-02j), (-1.790021969330268803e-02-1.165230546391552158e-01j), (-6.387996162555558133e-01+2.634869978730804418e-01j), (-1.884964946494522772e-03+8.107490533838685462e-04j)
 (-1.692270780944569487e-03-9.791479098833494321e-02j), (3.289471580211608126e-01+2.790859526440549465e-01j), (-2.355604537736313842e-01-1.250182137961637630e-01j), (8.000747781405298520e-02+1.239221396587968232e-01j), (7.131235958505257599e-01+2.681467594711829383e-01j), (-3.264969244101658674e-01-4.241005593057442513e-01j), (5.180124169538081746e-01+3.418952535764130385e-01j), (-7.483556125695921919e-04+1.568333977578405258e-03j)
 (4.510581459948276306e-02-1.044413402754378051e-01j), (1.101844082296356830e-01-8.841642454332998557e-02j), (4.088286433625092087e-02-2.781070316356197836e-01j), (-2.428478368562894119e-01-1.819708747611306632e-01j), (-6.350709412525478159e-01-4.600740246432336034e-01j), (-1.078252525216719104e-01+1.335743513415882933e-01j), (-1.490844465799878032e-02-4.947902507131157201e-01j), (5.089895191872037018e-04+1.423669877099309651e-03j)
 (1.533059856544123356e-01-2.008102344405490042e-02j), (-4.586493529529513946e-01-2.542604881763254054e-01j), (2.874541308288045549e-01+4.676677946244326423e-01j), (1.181798975108490773e-01-5.310450435250448908e-01j), (-3.186669499388532500e-01+6.450847628862950156e-01j), (4.598069277855960646e-01+8.249886877441317545e-02j), (-2.656023074987685639e-01+2.024761130604517123e-01j), (1.305288448031880627e-03+5.407129792255479205e-04j)
 (1.073672765693330922e-01+1.369326016167914661e-01j), (6.029172510644206784e-02+3.921203768362072628e-01j), (-3.992675831510295037e-02-2.305305719549152407e-02j), (-3.396740867083478110e-02+1.652989685369282979e-01j), (7.047553637459786913e-01-3.613139746833810007e-01j), (-8.933926559334873230e-02-8.074018632410008556e-02j), (1.392169622368020221e-01+5.839379346226481610e-02j), (1.305263850440985512e-03-5.999912548258299477e-04j)
 (-7.259669787957086229e-02+1.937906039731117636e-01j), (8.474224409142939729e-01-5.310624750139221195e-01j), (-5.876666673435875232e-01-6.552477629391573188e-01j), (-8.243436915649836327e-02+4.984960489822725660e-01j), (-4.646011149612374602e-01-7.028683992773271383e-02j), (-1.332395326068296360e-01+1.515718790827195184e-01j), (7.507548844775083219e-02-1.785569913150944488e-02j), (5.556264550814007681e-04-1.431163189553539584e-03j)
 (-2.369104385637983146e-01+1.725066228298040294e-02j), (-8.785400021959266503e-01+2.615012647955510250e-01j), (4.460516575000814665e-01+4.350035928686680209e-01j), (3.455801190539709022e-01-5.688114711054974987e-02j), (3.747160910572424064e-01+1.300633528897442714e-01j), (1.606055834628335177e-02-5.207703575844929711e-02j), (-8.113648196864228779e-02-1.562911530280335637e-01j), (-5.550098977260297696e-04-1.557251606762043552e-03j)
 (-1.008851736890032658e-01-2.136222605706906141e-01j), (2.749903405505649268e-01+7.137239782017834600e-01j), (6.243497305369642980e-01+3.259992703444523077e-01j), (1.589146722300270598e-01-6.318634643976082099e-01j), (-3.461727419404162509e-01-2.396033736925329283e-01j), (2.281705808988995082e-02-1.367069378760922826e-01j), (-8.031432468924246115e-02+1.885475832266468865e-01j), (-1.487412558308822156e-03-9.250951198728987355e-04j)
 (1.317200930935383263e-01-1.465035651084666823e-01j), (-5.078465216756242184e-02-9.555507742902896728e-01j), (-8.310834282108150450e-01-2.359151637351817321e-01j), (-6.283959862928336637e-01+1.803638714365896067e-01j), (1.017721818186664295e-01+5.766534448921083467e-01j), (9.711690183323016742e-03+4.250196147478065012e-02j), (1.791721196265170235e-01-4.982790429101618956e-02j), (-1.802808443269838514e-03+1.664440561554018558e-04j)
 (1.463045121956275119e-01+2.341103748588661132e-02j), (-1.703240136949398520e-01+1.183234831520187935e-01j), (-3.420876194735115172e-01-1.989216760558575881e-01j), (2.384181880774907392e-01+7.379476847670792816e-01j), (2.199307335926980467e-01-6.948508931660752896e-01j), (-4.847323232631676332e-02+5.448571838989294674e-02j), (-1.533334677837202009e-01-8.860877229113896247e-02j), (-1.358505522511402287e-03+1.216166323904141434e-03j)
 (6.842762693094461834e-02+1.108119450516045490e-01j), (3.544261884713094668e-01+3.449077904151243712e-01j), (7.122590421162537933e-01-4.044616772940516636e-02j), (4.592914216913934200e-01-3.085455725557348927e-01j), (-4.938478254633114073e-01+3.404002202959488521e-01j), (1.240014286350105965e-01+6.729177403688091363e-02j), (8.734151309777597738e-02+1.659302365923984168e-01j), (-3.617952165731902502e-04+1.755962247083354879e-03j)
 (-4.583324947712760777e-02+1.157558375541038742e-01j), (3.861887524354722101e-02-1.383372474603313251e-01j), (1.891225665343103657e-01+1.637114092607872551e-01j), (-4.789223989152561756e-01-3.114531741560021549e-01j), (6.923909362002100831e-01+2.644286181977819616e-01j), (-1.537708732983856380e-03-1.379779951045628783e-01j), (-2.982478239207431853e-03-2.017313373378752939e-01j), (7.369556212946019955e-04+1.562147869999672188e-03j)
 (-1.170659823407891459e-01+3.873436914325754932e-02j), (-4.796345002149512426e-01-1.983443847414486094e-01j), (-4.477075203181292151e-01+2.653302705053505184e-01j), (-3.925391488888888558e-01+1.035864869834477731e-01j), (-4.622934902853040318e-01-6.768220709154968429e-01j), (-8.238817474508916550e-02+8.533021878152535766e-02j), (-1.145532257895119227e-01+1.874147105119559065e-01j), (1.457445850286011009e-03+7.476937297060424559e-04j)
 (-1.084419609997510497e-01-7.600144732686200943e-02j), (4.081038270935207213e-01+5.408931375528069907e-01j), (-1.132170417923707567e-01-3.703309439257332913e-01j), (3.211453779265874831e-01+9.903673061032837455e-02j), (-1.384182462815489179e-01+6.615584682942412531e-01j), (5.825646486335727542e-02+9.120713320457861373e-02j), (2.523204107515477079e-01-5.943647290490466223e-02j), (1.507862125812701841e-03-3.020717216048748139e-04j)
 (-9.313944861894277519e-03-1.258282070316691370e-01j), (9.071739919890034476e-02-6.410863284383918614e-01j), (1.978178797146277756e-01-1.474581145546660366e-01j), (3.994069798142242389e-01-6.586848981096990463e-02j), (4.473879448351947841e-01-3.195061988407896791e-01j), (-1.453767951957513072e-01-6.977783736927622993e-02j), (-2.493371485121088915e-01-2.085862062236407688e-01j), (9.088943648735722629e-04-1.114979294594704417e-03j)
 (8.778798076795046867e-02-1.147628203009019021e-01j), (-7.178217567222544560e-01+3.990282579121616213e-01j), (1.835083352917609434e-01+4.158294301475868315e-01j), (-2.806760409097368569e-01-2.997026368387998296e-01j), (-4.764541295826495437e-01-5.137889821665630324e-02j), (-4.054707073410509371e-02-9.982197067904469145e-02j), (-1.894272190476308654e-02+3.705740679883032795e-01j), (-2.953140586094423034e-05-1.349379760418574839e-03j)
 (1.785900032314615138e-01+1.714907367696097765e-02j), (8.621238641272955805e-01+8.135149564259479271e-02j), (-1.166319021033335041e-01-1.056058278630818692e-01j), (-2.640328705069296122e-02+1.742948138248238132e-01j), (4.268626677997481300e-01+3.967269969741675784e-01j), (1.805106606882631581e-01-1.510315523020519524e-02j), (2.899489321019050880e-01-2.054763803998762017e-01j), (-8.622777533961013081e-04-9.427555658464688380e-04j)
 (6.814641810281571455e-02+1.610013463411350543e-01j), (-4.625440628154852685e-01-6.427516926225795846e-01j), (-3.157223726374265294e-01-1.073046438470271757e-01j), (3.069695510085760914e-01+2.892160061003085092e-01j), (2.849844109644579515e-02-6.296121797080026505e-01j), (-2.264374171081896120e-02+5.718641312000473376e-02j), (-3.021340044820289283e-01-6.905460238177456300e-02j), (-1.217918021586789556e-03-1.263697753625685660e-04j)
 (-9.603880182187134185e-02+1.488366469430935646e-01j), (-1.942666734803745812e-02+6.285266590691453992e-01j), (4.244282900069713538e-01+6.663737431766385277e-02j), (-2.864074335690599549e-01+2.323985240124620544e-01j), (-6.234416759882719372e-01+2.286995855828243274e-01j), (2.864263223681191850e-02-1.209369770445258008e-03j), (1.803647970772402354e-01+2.359126067514912828e-01j), (-9.644227160154432692e-04+6.951575808241750639e-04j)
 (-1.897573296794298758e-01-4.425975090528996847e-02j), (3.904441454711007342e-01-1.483765825526051629e-01j), (1.298500093684265555e-02-9.114975696882911260e-02j), (-1.449007816165371054e-01-5.234426110520791209e-01j), (4.833714415665502084e-01+4.951410465989770637e-01j), (5.005139486368409552e-02-1.548976556290821045e-02j), (3.576712631576401541e-03-3.367583441643199338e-01j), (-2.572783028486610784e-04+1.138202716263079280e-03j)
 (1.358243419056890701e-02-1.738156551388686522e-01j), (-2.290220206805643754e-01+5.002635578906831915e-02j), (-4.303098537780518096e-01+2.399373333371265238e-01j), (-1.216973289061083416e-02-2.808559735288608250e-01j), (1.788106609722132090e-01-4.836942993958987524e-01j), (-5.595492607518785105e-02+1.751480780627813760e-01j), (-2.836669196471510723e-01+2.581364899314578243e-01j), (5.470282891396024191e-04+1.015610237717769638e-03j)
 (1.359180510763296490e-01-2.718243336204712382e-02j), (-2.270904846151037548e-01-1.847198002704353859e-01j), (1.458757185642948206e-01-6.701569684690317219e-02j), (2.894252887200934876e-01+7.336402575421911987e-01j), (-3.089296756169674363e-01+1.929779806820941176e-03j), (-1.331077191752365052e-01-4.175311715280601715e-02j), (3.925589221879799418e-01+1.002451402124970442e-01j), (1.066222511629575645e-03+4.129970495058408499e-04j)
