6.215822345462083121e-01,7.981466449156000564e-01,-8.269528368288595610e-01,-1.014936461575944415e+00,1.007129720297772479e-01,4.726991699488782284e-01,5.387247000228709837e-01,4.047378346869936472e-01,7.163587702979778982e-02,-3.664182766404435743e-01,-2.296846879404034480e-01,1.613202486951292036e-01,-3.701065902602498348e-01,-6.578228074072645093e-01,-2.628749278856579163e-02,2.212574204362157682e-01,-3.620384898906070514e-02,4.027610566845747364e-01,4.920041351405459173e-01,-1.126342043299405904e-01,-2.559112782123423857e-01,4.270026399773335646e-02,2.452765884651247341e-01,1.550653872317166171e-01,1.523021570629228272e-01,-2.293508109584940780e-02,-1.177366814014738639e-01,-1.860831548108935751e-01,-2.547388898441801386e-01,1.030028387480480534e-02,2.765458157076621237e-01,1.433339222662348145e-01,-2.700895544347775568e-01,-2.241697476888642737e-01,1.223779224896384688e-01,5.280126929250596179e-03,-8.966714266414158030e-02,2.353029451177292564e-01,2.507176027022139930e-01,-7.128392285825468910e-02,-2.793210692859028343e-01,-2.088313790054266983e-01,-3.399263220658004236e-01,-2.630277608869643347e-01,3.970849995703118474e-01,5.963204226281446640e-01,1.054651004124417535e-01,-1.368128836702122708e-01,7.581226641735072658e-02,-1.438315495797116150e-01,-4.288686965183614586e-01,-1.599249603465836000e-01,9.515677961990015588e-02,6.121243546748563746e-01,5.439833738796986395e-01,-5.427619382460135977e-02,-3.323714578377589546e-01,4.405213878086961521e-01,1.405005435117983481e+00,-1.274637262005003047e+00,-1.958370241491737884e+00,5.325251367235658506e+00,8.037677354887151182e+00,-6.456979541518786725e+00,-1.158273992265918295e+01,-3.695737597469145541e+00,7.306510022357617373e-01,6.744603444995055597e+00,3.734712168420937672e+00,-1.864938275246978083e+00,-1.590795723828093644e+00,-1.472645485550356792e-01,6.339892669046633067e+00,1.424427529474708010e+01,-5.503116907265061641e+00,-1.860134303239186693e+01,-5.318773343172407131e+00,1.662993976474760771e+00,4.049569394070825723e+00,2.173030595471467930e+00,-8.143215474308691526e-01,-6.341041874567214798e-01,2.519311452879499313e+00,6.643405191662536957e+00,1.068173835342195943e+01,-7.117100295834278612e+00,-1.739238485930891898e+01,-2.506812137098444637e+00,4.067053434946407364e+00,4.346978839329768363e+00,3.824512363402032378e+00,1.290896824248099373e+00,-2.996066131075969086e+00,1.048110390655793367e+00,1.050429355885678007e+01,-2.495235454536663511e+00,-1.293282529323929708e+01,-2.040289693601426535e+00,4.578471727884828368e+00,2.528831432386516642e+00,-3.054557469931183378e-01,1.916709021864720031e+00,2.022536248205994092e+00,7.281400915204550017e-02,5.179546021742510220e+00,-2.664573936142698329e+00,-1.066742147964267318e+01,-1.534011562263019712e+00,-8.180658593506988652e-01,-2.454751384635058820e+00,9.537098832317756347e-01,4.921055959865689999e+00,4.613526689205294851e+00,5.922447200891733932e-01,-7.123502997344937082e-01,-1.270777430450720225e-02,-6.932319001948616943e-02,-1.660805802647913332e-01,-9.093658503544954641e-02,-3.198040850127226165e-01,-6.065817882148669682e-01,-5.284111254583818695e-01,1.391803033831556791e-02,-5.313338884377671878e-02,-1.512068755764331418e-01,4.493202633104657617e-01,5.113323064178415533e-01,5.428149358463896235e-01,4.667481897607133057e-01,-7.567900225435960637e-01,-1.061233742505207633e+00,8.758544116947392100e-02,4.809649564020205825e-01,-3.682977329461206706e-01,-3.669324442438791634e-01,3.221331617763946165e-01,2.018982402587472524e-01,1.857990329085430770e-02,-1.026256960789476147e-01,-3.411518961198266586e-01,-3.025492182987682965e-01,1.901373968832714700e-01,9.705827973541270026e-02,1.052908536873805589e-01,8.277851668534539353e-01,2.071560939471788765e-01,-5.697658420183515648e-01,1.646781751333252497e-01,9.742200425751507131e-01,6.011666104920942999e-02,-9.255498152727785754e-01,-7.168427780728291454e-01,-4.142771023134912967e-01,-2.335612541196815384e-01,1.475385211427628906e-01,5.411778720183033631e-01,-1.216086165205722547e-01,-2.017577922413643643e-02,6.259087446860489568e-01,6.445781209366239217e-01,1.340174514015831653e-01,-4.016741157633800796e-01,-3.479974153168483575e-01,8.921771223826616137e-02,7.892631961015816877e-02,-2.721491751073783494e-01,-4.076357368646614798e-01,-5.748562923533073743e-01,8.977885138851593450e-02,5.430845621491097175e-01,9.005208761438898701e-02,-2.428383668775818960e-01,1.037047143272208372e-01,-1.874316668129899499e-01,-7.023621130306771931e-01,-3.444767022461343586e-01,-5.338662003073508799e-01,4.839245220837504746e-01,3.235480223389173737e+00,1.795594202204548351e+00,-8.446108185251488543e-01,-5.414526889511219743e-01,-1.468362296234221320e+00,-9.561164221912346051e-01,3.603422442657304159e-01,-2.617007316963944341e-02,-3.731650396742496323e-01,-5.308934820238873087e-01,-6.357396795276104573e-02,-1.550585544901760260e-01,4.173200185908645388e-01,1.134430378200136591e+00,-1.525926902483819569e-01,-3.545012641210769089e-01,9.363847389360705487e-01,5.092992027412772682e-01,-1.569890969339488906e+00,-8.746648167623636283e-01,8.016637054604952572e-01,-2.736340768765892495e-01,-7.690855238717252407e-01,6.708549847278952871e-01,9.252727784432225322e-01,-4.107516695504902504e-01,9.804184209148566476e-01,2.662183592147787881e+00,-6.691056707111346924e-01,-3.425566553105553247e+00,-2.493167930430314705e+00,2.580126516914904578e-01,2.746515691538740978e+00,3.863777374634589812e+00,-1.188859397621586655e+00,-5.475531964963147757e+00,-8.990124265041523621e-01,2.847487387951538107e+00,1.506012480394590902e+00,-4.122680258635493811e-01,7.395522964033270918e-01,1.077293795535095189e+00,-3.472917913253348310e-02,-1.937758167939851228e+00,-3.275870366696089775e+00,-1.840101658404666995e+00,1.246130502763064030e+00,3.272167966233467506e+00,2.296726600879711810e+00,7.238293342026547172e-01,9.315611232562925892e-02,-4.984858150871476212e-01,-9.746842083031272974e-01,-1.112477954120375312e+00,-8.886060753712815563e-01,-1.083990616899813242e+00,2.488650590071050939e-01,1.163184973369054465e+00,7.922437775705218899e-01,1.036022487423602589e+00,3.908666249263523795e-01,2.268937486865099107e-01,-2.492850206506673771e-01,-1.238984351163585407e+00,-8.292529420716334698e-01,9.078643919939421991e-02,2.885352268989574975e-01,2.909550755860682014e-02,5.809915697125481171e-02,4.934790442913903341e-01,-3.733994148026353876e-02,-4.375374836396748734e-01,-1.720364066227536570e-01,-3.273705285359540529e-01,-6.004413976585465385e-02,1.346652846694202377e-01,2.811744367671060729e-01,3.853437953656715931e-01,-3.946067489919447002e-02,6.439226053206922873e-02,2.463035620599346998e-01,-2.281520832973856217e-01,-2.246885946422055857e-01,4.074492452776424245e-01,6.383870863550531460e-01,-4.694672433055044891e-01,-9.987124315733298952e-01,-3.113900039470957060e-01,-3.318813544586221020e-01,-1.529324142190047198e-01,1.302434168509121193e-01,3.355417069659900609e-01,7.499942808523732962e-01,2.577640704230984570e-01,6.126330577817612477e-02,3.705782382188815283e-01,-2.724492561512756317e-01,-4.852725557335249018e-01,7.091078854800858533e-02,6.850255251453081506e-02,-3.444787468148743370e-01,-3.790330862198720840e-02,2.607157397621399642e-01,2.727508281098746656e-01,4.338642777647608861e-01,9.981271084533693827e-02,-4.839879000784330643e-01,-6.144994011374991238e-01,-2.567864231732167601e-01,-2.009197626737581066e-01,-3.532807201536447561e-02,3.176407119417356539e-01,2.870231240175280529e-01,1.265850738850649582e-01,-2.502056360532907697e-01,1.023966457749796444e-01,3.891681874375738093e-01,1.344996965771520503e-01,1.304565963907428294e+00,2.592703563955232049e+00,-1.579632455033745941e+00,-3.346384857741086627e+00,-5.687153677521931128e-01,-2.109701479575349481e+00,-1.306979584545486794e+00,1.740557479418020748e+00,2.367172519192842106e+00,1.561222705423633839e+00,2.793955542274961790e-01,-2.159627142463991234e-01,1.418222066659344804e-01,-1.546793935840784506e-02,-1.145851422385615326e+00,-7.800400097735165073e-01,-4.153431137065053402e-01,-4.110657709952114658e-03,1.202698790482066293e+00,1.207678274409913488e+00,1.399968654788390721e+00,6.480769081326580583e-01,-6.256121049953895508e-01,-2.220960536016523434e+00,-1.804966695675770172e+00,9.164856465393831364e-01,1.757642388708954728e+00,1.582247977404476869e+00,-2.145523456945618523e+00,-4.075445695691911396e+00,-1.647250139423075410e-01,1.999689211405048628e+00,5.319618091927408310e-01,-2.174041519499604336e-01,7.627096929527154012e-01,8.323797662611698289e-01,6.184898502202700321e-01,1.079673500426048260e-01,-6.110883176553965068e-01,-9.736497780732265017e-01,-4.345677333691899125e-01,3.373659944398932353e-01,2.479253905615076414e-01,2.816165294019890575e-01,-1.346994899100548704e-01,-6.827748159202276512e-02,-8.611048749123578760e-01,-1.768335190083846653e+00,-7.412309696400765091e-02,1.873179143559393189e+00,1.956427868348056709e+00,3.735664060568183453e-01,-3.457529553817459966e-01,1.974015932154973285e-01,4.149152724766560496e-01,1.640890306894917661e-01,-1.670384572530186018e+00,-2.535061542784441180e+00,-1.255157507975948050e-01,1.438374300643848303e+00,1.169657405033861952e+00,9.312002281757483235e-01,8.385109710665753502e-01,1.286298422598142865e+00,-6.130215777429897095e-01,-2.343092001908830380e+00,-9.427362911754426644e-01,-1.002960092011673243e-02,2.240055311856674614e-01,4.711477112694130720e-01,8.318533986040361761e-01,1.031050480888136889e+00,-5.102035439806047457e-01,-1.309273353147348162e+00,-3.697569168233795778e-01,-3.355209425254046529e-02,1.940480367152896957e-01,8.631349526812548412e-04,-5.156736489554508696e-02,5.951540754877522321e-01,1.536706228991432943e-01,-5.717281247809640199e-01,-2.040465125939660285e-01,5.720599374304130569e-02,9.602384736898839090e-03,-9.219364806191099326e-02,1.185226082351552024e-01,2.182192240595480504e-01,4.873958782782211729e-03,4.957487371086417016e-01,1.098564806507094538e+00,-2.524673477303442937e-01,-1.284874458042985834e+00,-4.772383017350340650e-01,8.255910785179992883e-02,9.616468253332377536e-02,-3.167391699174152975e-01,-6.666163998547502967e-02,2.750834642543155684e-01,4.726628405113519893e-02,7.606227070595145134e-01,1.579820253185313939e-01,-5.814275592403169712e-01,3.308739541092974856e-01,4.731594587572215960e-01,-6.314239629465757675e-01,-8.351235532461076527e-01,2.102188233212919366e-01,4.488356340552055457e-01,6.577393667809143807e-01,6.753587073096565252e-01,6.061974912341274724e-01,1.367219268936219478e-01,-1.437420843883405963e+00,-1.576182620863309403e+00,-2.604277689471590218e-01,4.687334991048837107e-01,4.731053740213779779e-01,2.824614506182100970e-01,3.092714735701355133e-01,4.197928954599450257e-02,-6.069906349003926227e-01,-4.433320222897650376e-01,5.548368992764877161e-01,1.857616799052970724e-01,-3.958614366535904150e-01,5.419890786256044146e-01,4.454056811286524198e-01,-3.486792724331364557e-01,-4.006685264178213579e-01,-5.942181595575865005e-01,-1.019542891661996187e+00,-1.209633609908055574e+00,1.644732606765056060e+00,3.242147144021299887e+00,2.087363923429788493e+00,-3.167632794391596285e+00,-4.437639612548141876e+00,1.468173115738666379e+00,2.007946490204060908e+00,5.111096711251681413e-01,1.645746239758982377e+00,3.839761199906541744e+00,2.318602265326171086e+00,-3.005187061087196021e+00,-4.714118314516337449e+00,-6.453621453044431355e-01,6.706566965509392908e-01,-1.234010120214827921e+00,-1.037542911434899295e+00,-1.407060497988703140e+00,-1.392585578104562849e+00,7.441694208001683464e-01,6.546766467694835612e-01,-1.912211188039077747e+00,1.165811614207717728e+00,4.743453204013529323e+00,1.845912625702072596e+00,3.830562677457338694e-02,-1.364039083212889025e-01,-5.640058659628817139e-01,-9.190501925652905246e-01,-1.710737757704341888e+00,-7.239196202766815524e-01,8.139590747294189743e-01,4.828248721898122375e-01,-5.125170745003836126e-02,6.065939590872988507e-01,1.200757085203975283e+00,1.237922071057224294e+00,-1.106826718004709775e-01,-1.251605077815002298e+00,-5.101031314343977829e-01,-5.460136904524941492e-01,-1.189172646187040883e+00,1.727365420419004760e+00,6.823527513641667319e-01,-3.832557396611127487e+00,-8.423818653237709064e-01,1.181483347552338303e+00,1.610702756531332547e-01,3.616902307547704698e-01,3.628153181201976274e-01,9.202668462384100412e-02,-1.563823101382142422e-01,-7.283669745289197417e-01,-2.872286468920652869e-01,6.303600927720593994e-01,5.119540811367916389e-01,5.964554352790832903e-01,5.761434013418870181e-01,3.179723985358096083e-01,-1.958064644502388041e-01,-3.828061369925150337e-01,4.987907721340473222e-01,2.544657258536604516e-01,-6.425205229673170981e-01,-5.434369624694014300e-01,-3.358059902998852819e-01,4.868445427409242576e-01,2.546865145325497570e-01,2.876569108284006693e-01,6.020896380038991413e-01,-9.498688262403037763e-01,-6.077800585943798906e-01,6.301044005946209170e-01,-1.930690444631568692e-01,-4.761838180738365844e-01,1.402471018519451107e-01,5.982401093399675185e-01,3.068651668748179628e-01,-7.453066414202141887e-02,1.512945454894232822e-01,2.360094608858146481e-01,1.589073478074842782e-02,-3.923711121925556600e-01,-3.262882479153728643e-01,3.489381509738435916e-02,-5.560200054753398902e-02,3.546951079709536048e-01,1.550567336157921972e+00,-2.807831359105255054e-01,-2.031706814303790409e+00,-5.772651563580060152e-01,1.661646168650601219e-01,3.285229143077150193e-01,4.152305886227446452e-01,-1.732594303972987415e-01,-4.040902594586003316e-01,-1.393278921150920002e-02,1.775145504370968519e-01,2.758633550687406011e-01,5.623981992199931224e-01,6.422999909277824493e-01,-1.094875422550505295e-01,-6.029773424466732257e-01,-3.584557529511563922e-01,-2.535050745838222097e-01,-1.322323040688106466e-01,-1.831297370624973553e-01,3.757385639087185147e-02,4.764774286551495264e-01,2.290536321805333453e-01,3.007791661781489267e-02,-7.054190665677931293e-03,-2.457144478952398570e-02,-9.097244493577716362e-02,-1.057321047823820970e-01,2.298357821575693904e-01,2.545789754739451460e-01,-2.987079130468972554e-03,-1.662350244768017737e-01,-2.101133337005356705e-01,-1.129478483015716878e-01,-6.465667037392381911e-01,-1.232644823435377956e+00,-1.946965236907039598e+00,1.478413942573034490e+00,1.063596540259126222e+01,-3.299894645165739604e-01,-1.067588627012177938e+01,-3.251785472369455476e+00,4.497110479937225236e-01,7.319735810053259684e+00,1.634889117018097338e+01,7.591782744418747342e+00,-1.699171516405243310e+01,-1.987121283701654662e+01,-3.432333521543725396e+00,3.303380576313792005e+00,2.280656591190902915e+00,1.659741539043443126e+00,3.683672199227367994e+00,5.023792114969701572e+00,1.163661492402326303e+00,-1.577456712767137503e+00,-5.544065150329333669e-01,1.526680030342411509e+00,8.916948985411687900e-01,-1.834322079507829439e+00,-1.177492115553000707e+00,6.377105328884995483e-01,-4.623224977061722307e-01,-1.039764558462419108e+00,6.693505852372814147e-01,-7.538344606221469846e-01,-2.952402394104025607e-01,2.343896645053791694e+00,3.632344558942033341e-01,-2.948055706517459518e-01,4.154680080242597606e-01,1.402460492711317341e+00,2.772178528306256773e+00,-2.939367858976005277e+00,-7.858931273667494111e+00,-3.314962821813663751e+00,3.466634333679107449e+00,4.066441150012602535e+00,-3.727593140979903463e-01,-7.608739507635526866e-01,1.010125497395829797e+00,1.436092075740230456e+00,1.676865379150189517e+00,1.061983085629243151e+00,7.537593624761540489e-01,1.893988927343993822e+00,-3.519054113887323254e-01,-9.610965308232799487e-01,2.772707984632539535e+00,-3.243164684334139292e+00,-7.281396483190844648e+00,-6.045088486910765724e-01,1.309595853773669827e+00,-8.751352632168263312e-02,8.278182142105161567e-01,1.155737398272555616e+00,1.938666885945022900e-01,-3.670324739672763403e-01,-2.416110087202141266e-01,2.281960230163979642e-01,4.365473530746420971e-01,4.773164999562251598e-01,2.481436455850776768e-01,1.474804283155005113e-01,3.367642920464053446e-02,-4.282782398962576842e-01,-3.167108535417599846e-01,-6.120213587416334367e-02,-4.092599655360673605e-02,2.671782725938102176e-01,5.999124676832199299e-01,3.401843507043565973e-01,-1.038108077686178410e-01,-3.094139277724755610e-01,-8.136992475060036978e-02,5.128726111614831384e-02,-1.771906815827466175e-01,-3.043766202429097623e-02,7.850331468002762214e-02,-2.178264023442318120e-01,-9.044644828899256472e-02,3.471146940865758035e-01,5.863866363374382884e-02,-1.426890302401299937e-01,9.215027383566867791e-02,-2.677132599802872770e-02,-4.509389376442170944e-02,3.646880922864237373e-01,1.058491457234751465e-01,-2.837753562852439182e-01,4.007375554466002798e-02,-3.997116420377200274e-01,-5.908109704267109352e-01,1.417292977748306759e-01,2.409410947849710549e-01,-2.615390267873163310e-02,5.031074524280708671e-01,3.703695148739662990e-01,-4.063957251991559549e-01,-3.851391998249364956e-01,-4.859831106721440586e-02,9.709044176738909626e-02,3.111943241410032868e-01,4.998595056602386788e-01,-2.462171783218645715e-01,-5.547532239951667998e-01,-1.529457369897340435e-01,4.396902715530703887e-02,7.007143888769218343e-04,-3.240407518523064079e-02,2.067045708290258521e-01,3.712749700460110658e-02,-2.217799241709504654e-01,-8.600877997431460864e-02,3.923226612180432671e-01,4.353376176399312847e-01,-9.147787849019844986e-02,-1.314442308983616026e-01,-3.483374880584286237e-02,1.699850975487527116e-01,6.554111578923160764e-01,5.925413684549200033e-01,-8.081983207460913254e-01,-1.852855640014160699e+00,-9.460809693968892375e-01,8.919266299290244948e-01,1.124177856887653260e+00,-6.498084700256753221e-01,3.811200725961094715e-02,1.078686791296399772e+00,-1.324750077461094855e-01,-1.907217054647056542e-01,8.091321574580292442e-01,-7.993297522305924385e-01,-1.197415821030178629e+00,8.917786269694674139e-01,5.758853188926610356e-01,-1.968351254066719624e+00,-2.155462748575454945e+00,1.720335337699197886e+00,2.777811727541642295e+00,9.356986330495096205e-01,7.270776745386471340e-01,3.631704686682235561e-01,-1.387239384780499352e+00,-2.062032457130385410e+00,-2.494753998717936128e+00,-1.264526023457445358e+00,2.403428294214070338e+00,2.554154506914560141e+00,6.486334462782306076e-02,-3.235752482104354844e-01,6.031240837434005408e-01,5.845045303905149758e-01,1.416837706744982217e-01,-2.809485048098052662e-01,-7.518560649879257873e-01,-3.111094413526006019e-01,6.048648246423198316e-01,5.432204468678689668e-01,-3.499014004662985844e-01,-5.907400327192204870e-01,3.478263161584219665e-01,-2.958305408160560868e-01,-1.281308677590007328e+00,-4.930817292981505284e-01,-3.207091995026241094e-01,4.364658087553232590e-01,1.038998770514392156e+00,5.649227584353322396e-01,6.466959071406721549e-01,-4.309869759104609788e-01,-1.427952250922682076e+00,-4.027572943205057765e-01,5.930090429308974009e-01,4.220863570812584120e-01,-1.087286670532403021e-01,-1.187040500512193952e-01,1.355066477313445761e-01,2.802229028176858594e-02,6.032184846840297210e-01,1.310261737750596733e+00,-1.542388846289619586e-01,-1.337481241531385923e+00,-9.552245610988663316e-01,-1.515336904461055401e-01,4.660727211106559520e-01,2.622846219921942112e-01,1.377417058717457510e-01,1.294372483514255601e-01,-1.293998863478469930e-01,2.221488402647313690e-02,2.654887736090473238e-01,1.261985186595013242e-01,-2.897860910806637769e-01,-2.533306967517325314e-01,3.120221428945096909e-02,-1.085386452493103671e-01,3.950834135899219945e-02,1.349253659555956497e-01,-2.042167358967874602e-01,-3.082301604230031078e-01,-1.437822749503623321e-01,2.797864929534095713e-01,7.129692339126673106e-01,6.063253100742476143e-01,-6.040246421697370582e-02,-7.777088331265563648e-01,-3.194313897996420293e-01,4.059001309651630862e-01,3.025266934003724151e-01,-1.049231336719392838e-01,-3.143826690890564324e-01,-2.049979317739733242e-01,-1.082359322156360160e-01,2.388666948675431112e-01,1.948551656789795639e-01,-1.507571125578552884e-01,-9.825912043093190662e-02,-8.497101604170705091e-02,-1.704505439750577389e-01,-2.793122394386976515e-02,-9.850748882305571108e-02,-3.687279866266623407e-01,-1.445293619382161943e-01,2.736840642535797175e-01,5.953594043086136711e-01,6.017857655399641015e-01,2.031756959302926102e-01,-1.172381043108072785e-02,-4.240198602072079437e-01,-3.707199638825098287e-01,3.836171603940391472e-01,4.081756064442966792e-01
