 (2.766270728550122571e-01+0.000000000000000000e+00j), (7.086908194812386874e-01+0.000000000000000000e+00j), (2.986905716335842148e-02+0.000000000000000000e+00j), (8.627792503712743422e-01+0.000000000000000000e+00j), (1.006695368470571283e+00+0.000000000000000000e+00j), (1.107357587689847822e+00+0.000000000000000000e+00j), (1.166021708817694125e-01+0.000000000000000000e+00j), (5.466215773348035096e-04+0.000000000000000000e+00j)
 (-8.712652544195469140e-02+1.623696120356504513e-01j), (-5.659386691636798528e-01-2.926807526316169694e-01j), (5.409336306718300069e-02+3.165691961268307653e-01j), (-2.401144791621206698e-01+3.909673153780821586e-01j), (-2.723009205021092449e-01-3.675773016962483597e-01j), (-8.028618689700283140e-01-3.732733807799764603e-01j), (-5.347019887450374376e-02+3.511609806515672561e-03j), (5.301257954596255749e-04-1.285835547800310901e-04j)
 (4.180518473979796812e-02-1.739464756494098902e-02j), (1.040067715874170573e-01+2.078480474880074758e-01j), (5.875799391052188153e-02-3.349011166346654855e-01j), (-4.299152185681306970e-01-1.389666353717781688e-01j), (-2.330494993645619572e-01+1.737162721473720917e-01j), (1.570076477512709900e-01+5.454774033821263579e-01j), (1.261156539042339320e-01-1.150463256110772908e-01j), (4.818640525516207493e-04-2.484272039570772591e-04j)
 (-1.388007612431848004e-01+1.193933924016569448e-01j), (2.155772758382775711e-01-1.562250095980697306e-01j), (-3.171947584621434002e-01+1.066872764539772700e-01j), (3.722398304781455725e-01-1.851502477422914128e-01j), (2.727543564558222444e-01+1.515329716387283088e-01j), (5.192319950941062245e-01-7.202365569121396138e-01j), (-2.829814705097608574e-01-1.409304361616506990e-02j), (4.054113129543587693e-04-3.514829236826854265e-04j)
 (-5.959250972849183814e-02-2.065060161145906847e-01j), (4.565203446667437381e-02-2.512306563883251118e-02j), (2.658260869662222303e-01+1.807827891391123321e-01j), (-2.681492638985412402e-02+3.221071612981362131e-01j), (-6.172926880216178525e-01+3.276351728808529207e-01j), (-8.798376507558631765e-01+2.308566692441058055e-01j), (1.640791021390126669e-01+2.470791460613313562e-01j), (3.063953823826530442e-04-4.310269052304864794e-04j)
 (1.561497811320967100e-01-1.044363076278312895e-02j), (-1.464092573281101650e-01+1.052875571541129207e-01j), (4.668985330004504775e-02-2.567222627484548880e-01j), (-3.255460752671907598e-01+2.762891986725308363e-02j), (1.430511582235779178e-01-3.640175174588750062e-02j), (5.999415532350054203e-01+7.746612363249513189e-01j), (1.285363290801506686e-01-2.579834215581866541e-01j), (1.920319169866539864e-04-4.821781701944330813e-04j)
 (4.309332383009716050e-02+9.608850821686590327e-02j), (-1.053556376202004069e-01+3.587114251436306911e-01j), (-3.515856658620832298e-01-8.811960848842315119e-02j), (3.126622250924942364e-02-4.416713850195940205e-01j), (4.500147389554842725e-01-9.836613960479330121e-01j), (1.611569726724938478e-01-7.189637385338742970e-01j), (-3.261970790853473412e-01+1.062868759723521739e-02j), (7.053195671889248290e-05-5.022595544142369759e-04j)
 (-8.733648090621456972e-02+1.079547572139959166e-01j), (-4.194445022403264778e-03-3.925930813211631065e-01j), (1.190471566246637664e-01+5.051717083763667127e-01j), (1.953683532777356069e-01-5.722209022738994344e-02j), (-4.691454706949487186e-01+5.160817464767838425e-01j), (-6.101742202661543102e-01+9.518682378444118242e-02j), (2.157615911571346967e-01+3.095947723474578028e-01j), (-4.956598958543946196e-05-4.909713287251719601e-04j)
 (-1.639877918830195402e-01-9.859603003324754478e-02j), (3.271940394458222601e-02-2.999013408549776605e-01j), (5.385165522962431783e-01-4.630533839693906084e-01j), (3.814166474527953543e-01+3.355499211773621537e-01j), (7.897592255408522610e-02+6.766188078588202259e-01j), (3.803448728162595605e-01-2.075856499058872096e-01j), (1.311572301050858425e-01-3.424595237154848815e-01j), (-1.600810028996544352e-04-4.503645142223265847e-04j)
 (1.000588559240284253e-01-2.104294816248100108e-01j), (-1.302532147436981369e-02+8.036737699644722066e-02j), (-7.675717867076867762e-01-1.915980208202887058e-01j), (-3.935660689471786600e-01+5.220156312064886533e-02j), (3.683035399156768808e-01-1.125259831911538111e+00j), (-3.896843378670662994e-01+5.508924521075607428e-02j), (-2.753789840078150752e-01+3.084398890651331507e-02j), (-2.538326828248932041e-04-3.846187936894169060e-04j)
