0.7898802161216736,0.5818576216697693,0.19317488372325897,-0.014639602042734623
0.7898942232131958,0.5818344354629517,0.1931869089603424,-0.014654390513896942
0.7898996472358704,0.581825852394104,0.19318991899490356,-0.014658813364803791
0.7898859977722168,0.581835150718689,0.1932162642478943,-0.014675700105726719
0.7898969054222107,0.581810712814331,0.19324368238449097,-0.01470207516103983
0.7899020314216614,0.5818039178848267,0.19324278831481934,-0.014703178778290749
0.7899166941642761,0.5817891359329224,0.19322781264781952,-0.014696056954562664
0.7899190187454224,0.5817881226539612,0.1932220160961151,-0.014692082069814205
0.7898849844932556,0.5818274021148682,0.1932423710823059,-0.014696851372718811
0.7898728251457214,0.5818409323692322,0.19325107336044312,-0.014699739404022694
0.7898651957511902,0.5818506479263306,0.193252831697464,-0.01469852402806282
0.7898545265197754,0.5818617343902588,0.1932632178068161,-0.014703258872032166
0.789832353591919,0.5818809866905212,0.19329416751861572,-0.014720936305820942
0.7898259162902832,0.5818858742713928,0.19330567121505737,-0.014728091657161713
0.7898011207580566,0.5819168090820312,0.19331379234790802,-0.014726058579981327
0.7897956967353821,0.5819259881973267,0.19330866634845734,-0.01471994910389185
0.7897806763648987,0.581942081451416,0.1933211386203766,-0.01472493726760149
0.7898011207580566,0.5819180607795715,0.19331054389476776,-0.014723392203450203
0.7898004651069641,0.5819183588027954,0.1933116465806961,-0.014724119566380978
0.7898038029670715,0.581923246383667,0.19328531622886658,-0.014703587628901005
0.7897929549217224,0.5819398760795593,0.19328001141548157,-0.014695417135953903
0.7897799015045166,0.5819599032402039,0.19327367842197418,-0.014685624279081821
0.7897682189941406,0.5819792747497559,0.19326446950435638,-0.014673887751996517
0.7897655963897705,0.5819870829582214,0.19325219094753265,-0.014662892557680607
0.7897729873657227,0.5819770693778992,0.1932518482208252,-0.014665239490568638
0.7897563576698303,0.5819903016090393,0.19327865540981293,-0.014681468717753887
0.7897412180900574,0.582008421421051,0.1932857483625412,-0.014681994915008545
0.789746105670929,0.5819963812828064,0.19330145418643951,-0.01469661295413971
0.789734959602356,0.5819995403289795,0.19333548843860626,-0.014720728620886803
0.7897403240203857,0.5820157527923584,0.1932508498430252,-0.014898745343089104
